player_id,last_season,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,foot,height_in_cm,market_value,Highest_value
182937,2013,Bekir Ozturk,Turkey,Turkey,25/06/1988,Goalkeeper,Right,187,,68000
78506,2013,Diego Polenta,Uruguay,Uruguay,06/02/1992,Defender,Left,185,1080000,2480000
163078,2013,Davide Marsura,Italy,Italy,20/02/1994,Attack,Both,187,450000,720000
113612,2013,Sergiu Suciu,Romania,Romania,08/05/1990,Midfield,Right,184,180000,360000
234884,2013,Giacomo Lucarini,Italy,Italy,02/05/1995,Defender,Right,190,,68000
287254,2013,Alessandro Comentale,Italy,Italy,25/01/1995,Midfield,Right,170,,68000
163597,2013,Filippo Scaglia,Italy,Italy,31/01/1992,Defender,Right,190,450000,1080000
186380,2013,Jakub Hromada,Slovakia,Slovakia,25/05/1996,Midfield,Right,180,1350000,1350000
199001,2013,Umberto Saracco,Italy,Italy,10/04/1994,Goalkeeper,Right,190,90000,135000
249166,2013,Marco Sordi,Italy,Italy,07/09/1995,Goalkeeper,,0,,45000
163628,2013,Riccardo Barbuti,Italy,Italy,12/03/1992,Attack,Right,185,180000,180000
82751,2013,Gaetano Masucci,Italy,Italy,26/10/1984,Attack,Right,172,45000,810000
208693,2013,Aladje,Guinea-Bissau,Portugal,22/10/1993,Attack,Left,187,68000,360000
199040,2013,Lorenzo Lari,Italy,Italy,07/10/1994,Midfield,,0,,68000
240658,2013,Eros Castelletto,Italy,Italy,11/08/1995,Midfield,Right,175,45000,68000
163627,2013,Lorenzo Bambozzi,Italy,Italy,26/07/1994,Midfield,Left,178,,113000
167853,2013,Alberto Marchiori,Italy,Italy,11/05/1993,Defender,Right,195,45000,135000
43085,2013,Tommaso Bianchi,Italy,Italy,01/11/1988,Midfield,Right,188,180000,1080000
199064,2013,Daniele Vacondio,Italy,Italy,01/04/1994,Defender,Left,177,,45000
163630,2013,Luca Benedetti,Italy,Italy,09/06/1992,Defender,Right,0,90000,113000
41935,2013,Lino Marzorati,Italy,Italy,12/10/1986,Defender,Right,184,90000,3600000
10152,2013,Cagdas Atan,Turkey,Turkey,28/02/1980,Defender,Left,187,,2700000
9915,2013,Reto Ziegler,Switzerland,Switzerland,16/01/1986,Defender,Left,183,90000,7380000
240675,2013,Simone Perilli,Italy,Italy,07/01/1995,Goalkeeper,Right,195,180000,270000
85603,2013,Matteo Ardemagni,Italy,Italy,26/03/1987,Attack,Right,185,90000,2700000
199800,2013,Andrea Tufano,Italy,Italy,08/10/1994,Goalkeeper,,0,,45000
22130,2013,Carl Valeri,Australia,Australia,14/08/1984,Midfield,Right,183,,1800000
163565,2013,Leonardo Gatto,Italy,Italy,28/04/1992,Attack,Right,179,315000,990000
62751,2013,Giuseppe De Luca,Italy,Italy,11/10/1991,Attack,Both,168,360000,3600000
197484,2013,Federico Varano,Italy,Italy,31/01/1995,Attack,Left,180,45000,203000
124155,2013,Lorenzo Laverone,Italy,Italy,19/04/1989,Defender,Right,177,135000,720000
287681,2013,Gianluca Barba,Italy,Italy,28/02/1995,Midfield,Left,172,270000,270000
163549,2013,Marco Chiosa,Italy,Italy,19/11/1993,Defender,Left,181,540000,720000
140189,2013,Kevin Vinetot,France,France,14/06/1988,Defender,Right,187,203000,1170000
163581,2013,Nadir Minotti,Italy,Italy,16/05/1992,Midfield,Right,188,,810000
163553,2013,Carlo Cremaschi,Italy,Italy,27/01/1992,Defender,Right,180,,68000
200117,2013,Valerio Nava,Italy,Italy,17/01/1994,Defender,Both,191,135000,180000
95234,2013,Simone Emmanuello,Italy,Italy,25/04/1994,Midfield,Right,186,270000,675000
25318,2013,Matteo Contini,Italy,Italy,16/04/1980,Defender,Left,184,,3600000
5507,2013,Mario Yepes,Colombia,Colombia,13/01/1976,Defender,,0,,9000000
197482,2013,Antonio Palma,Italy,Italy,03/01/1994,Midfield,Right,170,180000,338000
211397,2013,Miguel Borja,Colombia,Colombia,26/01/1993,Attack,Right,183,3600000,4500000
197333,2013,Ruben Bentancourt,Uruguay,Uruguay,02/03/1993,Attack,Right,184,360000,1350000
66022,2013,Innocent Emeghara,Nigeria,Switzerland,27/05/1989,Attack,Right,170,,4500000
29424,2013,Paulinho,Brazil,Brazil,10/01/1986,Attack,Right,176,,7650000
240129,2013,Tommaso Biasci,Italy,Italy,10/11/1994,Attack,Right,182,315000,360000
240077,2013,Daniele Bartolini,Italy,Italy,05/03/1995,Midfield,Right,176,45000,68000
163676,2013,Marco Moscati,Italy,Italy,01/11/1992,Midfield,Right,180,293000,720000
207943,2013,Joakim Olausson,Sweden,Sweden,14/01/1995,Midfield,Left,182,135000,135000
132002,2013,Jonny Mosquera,Colombia,Colombia,17/02/1991,Midfield,Right,172,405000,630000
47646,2013,Marco Biagianti,Italy,Italy,19/04/1984,Midfield,Right,180,,3780000
43271,2013,Andrea Luci,Italy,Italy,30/03/1985,Midfield,Right,173,180000,1620000
82834,2013,Antonio Meola,Italy,Italy,08/05/1990,Defender,Right,181,9000,180000
28818,2013,Luca Belingheri,Italy,Italy,06/04/1983,Attack,Right,182,,1080000
16891,2013,Paolo Castellini,Italy,Italy,25/03/1979,Defender,Left,184,,2029999
197474,2013,Luca Milesi,Italy,Italy,28/04/1993,Defender,Right,188,135000,225000
248695,2013,Andrea Tiritiello,Italy,Italy,28/03/1995,Defender,Right,188,360000,450000
130503,2013,Riccardo Regno,Italy,Italy,12/08/1992,Defender,Right,179,,113000
75611,2013,Nicolas Gorobsov,Argentina,Argentina,25/11/1989,Midfield,Right,177,270000,720000
21988,2013,Leandro Rinaudo,Italy,Italy,09/05/1983,Defender,Right,191,,2700000
72471,2013,Nahuel Valentini,Argentina,Argentina,19/09/1988,Defender,Right,184,180000,720000
37413,2013,Alessandro Bernardini,Italy,Italy,21/01/1987,Defender,Right,191,,585000
101913,2013,Emerson,Brazil,Brazil,16/08/1980,Defender,Left,187,90000,540000
28007,2013,Luca Anania,Italy,Italy,21/06/1980,Goalkeeper,Right,190,,360000
202973,2013,Nicolo Tonon,Italy,Italy,29/09/1993,Midfield,Right,177,,68000
5853,2013,Alfonso De Lucia,Italy,Italy,12/11/1983,Goalkeeper,Right,186,,1440000
735,2013,Giuseppe Gemiti,Germany,Germany,03/05/1981,Defender,Left,178,,1130000
85484,2013,Alessandro Lambrughi,Italy,Italy,19/05/1987,Defender,Left,181,180000,630000
32941,2013,Gunnar Heidar Thorvaldsson,Iceland,Iceland,01/04/1982,Attack,Right,182,,1170000
49644,2013,Semih Aydilek,Germany,Germany,16/01/1989,Attack,Both,189,,675000
82364,2013,Ezechiel Ndouasel,Chad,Chad,22/04/1988,Attack,Right,186,293000,1170000
33233,2013,Cristovao Ramos,France,Portugal,25/03/1983,Attack,Right,173,,900000
199383,2013,Aykut Uluc,Turkey,Turkey,10/01/1993,Attack,,0,68000,90000
184131,2013,Abdulkerim Kilic,Turkey,Turkey,12/04/1993,Attack,,0,,45000
309850,2013,Yunus Emre Yalcin,Turkey,Turkey,12/09/1994,Midfield,Right,0,135000,135000
95089,2013,Okan Derici,Germany,Turkey,16/04/1993,Midfield,Left,177,135000,450000
85227,2013,Senol Akin,Turkey,Turkey,20/12/1984,Midfield,Right,168,,675000
144456,2013,Ishak Cakmak,Turkey,Turkey,20/11/1992,Midfield,Right,177,270000,900000
199337,2013,Rifat Erdem,Turkey,Turkey,28/02/1990,Defender,Right,0,,90000
199328,2013,Abdullah Coban,Turkey,Turkey,02/01/1991,Defender,Left,0,45000,180000
157177,2013,Muhammet Yurukuslu,Turkey,Turkey,12/03/1991,Defender,Left,175,,270000
6912,2013,Erdinc Yavuz,Turkey,Turkey,04/10/1978,Defender,Right,187,,2340000
311075,2013,Omer Esenkaya,Turkey,Turkey,01/02/1994,Defender,Right,188,180000,180000
170649,2013,Ahmet Sabri Fener,Turkey,Turkey,05/05/1992,Goalkeeper,Right,186,90000,158000
113134,2013,Nicolas Sandberg,,Sweden,24/12/1991,Attack,Right,180,,360000
15386,2013,Soren Berg,Denmark,Denmark,15/05/1976,Attack,Right,184,,765000
36786,2013,Morten Bertolt,Denmark,Denmark,12/02/1984,Midfield,Right,188,,765000
23292,2013,Lars Pleidrup,Denmark,Denmark,13/08/1981,Defender,Left,177,45000,315000
15047,2013,Ronnie Bendtsen,,Denmark,23/05/1984,Defender,Left,174,,225000
276,2013,Sladan Peric,,Denmark,15/04/1982,Defender,,0,,450000
123296,2013,Mads Petersen,,Denmark,18/09/1991,Goalkeeper,Right,202,,90000
64615,2013,Subrata Paul,India,India,24/12/1986,Goalkeeper,Both,182,68000,225000
4075,2013,Luke Moore,England,England,13/02/1986,Attack,,180,,3380000
19953,2013,Franco Cangele,Argentina,Argentina,16/07/1984,Attack,Left,179,,4950000
185823,2013,Gokhan Korkmaz,Turkey,Turkey,22/01/1991,Attack,Both,179,,45000
197476,2013,Alex Redolfi,Italy,Italy,20/01/1994,Defender,Right,188,270000,270000
29412,2013,Koksal Yedek,Turkey,Turkey,17/01/1985,Attack,Both,180,,1170000
3413,2013,Rodrigo Tello,Chile,Chile,14/10/1979,Midfield,Left,170,,7200000
281829,2013,Matteo Cipriani,Italy,Italy,04/11/1996,Goalkeeper,Right,187,45000,90000
251484,2013,Umut Tekoglu,Turkey,Turkey,25/08/1993,Midfield,,0,,135000
27667,2013,Vitolo,Spain,Spain,09/09/1983,Midfield,Right,168,,3600000
7153,2013,Mehmet Nas,Turkey,Turkey,20/11/1979,Midfield,Right,169,,2069999
301677,2013,Yunus Gul,Turkey,Turkey,02/02/1995,Midfield,,0,,45000
202834,2013,Luca Zanotti,Italy,Italy,29/04/1994,Goalkeeper,Right,187,68000,180000
69816,2013,Deniz Aslan,Netherlands,Turkey,09/02/1989,Defender,Right,178,,315000
114466,2013,Adem Alkasi,Turkey,Turkey,14/04/1984,Defender,Right,182,,720000
34171,2013,Hakan Soyler,Turkey,Turkey,06/04/1983,Midfield,Right,179,,900000
306208,2013,Mustafa Guner,Turkey,Turkey,15/10/1991,Defender,Left,0,,45000
175596,2013,Atilla Yildirim,Germany,Turkey,22/11/1990,Attack,Right,182,90000,405000
294197,2013,Eren Can Ozcelik,Turkey,Turkey,08/10/1993,Defender,,0,,45000
301666,2013,Oktay Aykurt,Turkey,Turkey,19/09/1992,Defender,,190,,135000
185922,2013,Samet Onger,Turkey,Turkey,19/09/1991,Defender,,190,,135000
307494,2013,Erol Alkan,Netherlands,Turkey,16/02/1994,Defender,Right,193,135000,450000
35029,2013,Ibrahim Kas,Turkey,Turkey,20/09/1986,Defender,Right,183,,1800000
83692,2013,Ali Gokdemir,Germany,Azerbaijan,17/09/1991,Defender,Both,188,,180000
15454,2013,Fabio Bilica,Brazil,Brazil,04/01/1979,Defender,Right,188,,4050000
199196,2013,Gabriele Angiolini,Italy,Italy,01/07/1994,Midfield,,0,,45000
28023,2013,Luca Mazzoni,Italy,Italy,29/03/1984,Goalkeeper,Right,191,,540000
301813,2013,Mirsat Budak,Turkey,Turkey,09/04/1989,Goalkeeper,,0,,45000
27539,2013,Vanja Ivesa,Jugoslawien (SFR),Croatia,21/07/1977,Goalkeeper,Left,204,,1260000
287417,2013,Muhammed Ali Dogan,Germany,Turkey,10/08/1995,Midfield,Both,176,23000,360000
77005,2013,Alper Kalemci,Turkey,Turkey,22/07/1991,Midfield,Both,175,,360000
73934,2013,Ettore Mendicino,Italy,Italy,11/02/1990,Attack,Right,184,45000,630000
162957,2013,Antonio Rozzi,Italy,Italy,28/05/1994,Attack,Right,180,9000,900000
287762,2013,Gonzalo Martinez,Argentina,Argentina,02/04/1996,Attack,Left,173,,68000
122637,2013,Ameth Fall,Senegal,Senegal,04/04/1991,Attack,Right,185,68000,270000
67566,2013,Volkan Yilmaz,Turkey,Turkey,01/09/1987,Attack,Left,171,,360000
61863,2013,Edgar Cani,Albania,Albania,22/07/1989,Attack,Right,192,45000,900000
199758,2013,Simone Caruso,Italy,Italy,09/09/1994,Attack,,171,,68000
114493,2013,Ilyas Cakmak,Turkey,Turkey,14/07/1988,Attack,,179,45000,225000
192035,2013,Uche Kalu,Nigeria,Nigeria,16/05/1986,Attack,Right,188,,675000
155036,2013,Simone Corazza,Italy,Italy,22/03/1991,Attack,Right,178,315000,450000
240955,2013,Mattia Lombardo,Italy,Italy,14/02/1995,Midfield,Right,183,90000,135000
58761,2013,Mehmet Ozturk,Turkey,Turkey,26/03/1989,Attack,Right,180,135000,180000
216172,2013,Axel Gulin,Italy,Italy,19/07/1995,Attack,Left,169,,90000
45644,2013,Juan Antonio,Argentina,Argentina,05/01/1988,Attack,Right,186,,2250000
167889,2013,Alessandro Martinelli,Switzerland,Switzerland,30/05/1993,Midfield,Left,175,,720000
47005,2013,Agim Ibraimi,Jugoslawien (SFR),North Macedonia,29/08/1988,Attack,Left,177,180000,1580000
167876,2013,Moreno Beretta,Italy,Italy,28/05/1993,Attack,Left,184,,135000
157979,2013,Jones Carioca,Brazil,Brazil,14/10/1988,Attack,Right,177,,450000
22741,2013,Morten Gamst Pedersen,Norway,Norway,08/09/1981,Midfield,Left,183,45000,8100000
229807,2013,Fuat Golbasi,Turkey,Turkey,08/10/1991,Attack,Right,0,113000,135000
249061,2013,Giovanni Fenati,Italy,Italy,16/09/1995,Midfield,Right,175,45000,90000
296960,2013,Mehmet Colak,Turkey,Turkey,22/10/1995,Attack,Right,0,,68000
162946,2013,Gregorio Luperini,Italy,Italy,10/02/1994,Midfield,Right,186,225000,270000
35278,2013,Serdar Ozbayraktar,Turkey,Turkey,22/11/1981,Attack,Right,180,,1080000
72491,2013,Riccardo Bocalon,Italy,Italy,03/03/1989,Attack,Right,186,180000,630000
40059,2013,Marek Sapara,CSSR,Slovakia,31/07/1982,Attack,Right,178,,4050000
90935,2013,Kerem Eryilmaz,Turkey,Turkey,29/04/1990,Midfield,Left,176,,135000
7023,2013,Bekir Ozan Has,Turkey,Turkey,18/02/1985,Midfield,Right,175,,1800000
253331,2013,Ibrahim Halil Yasar,Turkey,Turkey,21/01/1994,Midfield,Right,180,,90000
293513,2013,Zeki Sinanoglu,Turkey,Turkey,16/09/1993,Midfield,Right,178,,90000
257249,2013,Huseyin Teker,Turkey,Turkey,28/07/1993,Midfield,Right,0,,90000
58830,2013,Birol Hikmet,Turkey,Turkey,24/03/1982,Midfield,Right,178,,1080000
29678,2013,Ugur Kavuk,Turkey,Turkey,11/09/1979,Defender,Right,178,,1350000
3059,2013,Ekrem Dag,Turkey,Austria,05/12/1980,Defender,Both,176,,3600000
323241,2013,Halil Polat,Turkey,Turkey,01/08/1995,Defender,Left,0,,45000
162939,2013,Matteo Colombi,Italy,Italy,13/06/1994,Attack,Left,190,90000,180000
58661,2013,Koray Ozturk,Turkey,Turkey,08/05/1987,Defender,Left,179,,225000
114508,2013,Kemal Tokak,Turkey,Turkey,25/04/1989,Defender,Right,184,45000,2250000
7397,2013,Ozden Ongun,Turkey,Turkey,10/09/1978,Goalkeeper,Right,187,,1130000
69005,2013,Ivan Kecojevic,Jugoslawien (SFR),Montenegro,10/04/1988,Defender,Both,191,90000,1350000
110693,2013,Sercan Hacioglu,Turkey,Turkey,22/01/1992,Goalkeeper,Right,187,,45000
7311,2013,Serdar Kulbilge,Turkey,Turkey,07/07/1980,Goalkeeper,Right,186,,1800000
189236,2013,Andy Polo,Peru,Peru,29/09/1994,Attack,Right,173,1800000,1800000
323163,2013,Ibrahim Halil Esen,Turkey,Turkey,30/10/1995,Defender,Left,0,,45000
163673,2013,Diego Mella,Italy,Italy,01/02/1993,Attack,Left,184,,113000
169850,2013,Ustun Bilgi,Turkey,Turkey,30/05/1988,Attack,Right,182,113000,293000
159029,2013,Huseyin Kala,Turkey,Turkey,05/05/1987,Attack,Right,184,9000,630000
131918,2013,Ziri Hammar,Algeria,Algeria,25/07/1992,Attack,Right,179,158000,450000
22202,2013,Diego Milito,Argentina,Argentina,12/06/1979,Attack,Right,183,,25200000
115793,2013,Volkan Okumak,Germany,Turkey,10/08/1989,Attack,Right,177,23000,360000
291669,2013,Emre Donmez,Belgium,Turkey,25/05/1992,Attack,Right,167,,45000
128352,2013,Hansell Arauz,Costa Rica,Costa Rica,09/08/1989,Midfield,Right,180,,315000
33809,2013,Serkan Atak,Germany,Turkey,03/01/1984,Midfield,Right,175,,1800000
46340,2013,Semir Stilic,Jugoslawien (SFR),Bosnia-Herzegovina,08/10/1987,Attack,Left,183,45000,2700000
33794,2013,Erhan Guven,Turkey,Turkey,15/05/1982,Defender,Right,183,,1800000
9800,2013,Artem Milevskyi,UdSSR,Ukraine,12/01/1985,Attack,Right,189,,9900000
39564,2013,Randall Azofeifa,Costa Rica,Costa Rica,30/12/1984,Midfield,Right,182,90000,2700000
8680,2013,Ekrem Eksioglu,Turkey,Turkey,16/01/1978,Defender,Left,184,,1350000
8740,2013,Josef Cinar,Germany,Germany,,Defender,Right,194,,225000
34169,2013,Atilla Koca,Turkey,Turkey,16/07/1980,Goalkeeper,Right,186,,585000
36877,2013,Bojan Jorgacevic,Jugoslawien (SFR),Serbia,12/02/1982,Goalkeeper,Right,187,,2250000
266950,2013,Andrea Mira,Italy,Italy,17/01/1995,Midfield,Left,182,,45000
76895,2013,Simone Pasa,Italy,Italy,21/01/1994,Midfield,Left,184,180000,900000
124651,2013,Ferhat Capa,Belgium,Turkey,31/03/1991,Midfield,,179,,45000
159720,2013,Andelko Savic,Switzerland,Switzerland,11/03/1993,Attack,Right,188,90000,405000
42733,2013,Fazli Kocabas,Belgium,Belgium,01/01/1990,Defender,Left,185,,450000
139436,2013,Rodrigo Alborno,Paraguay,Paraguay,12/08/1993,Defender,Left,180,180000,720000
290417,2013,Nicolo Di Stefano,Italy,Italy,04/05/1995,Defender,,187,,23000
200195,2013,Lorenzo Paramatti,Italy,Italy,02/01/1995,Defender,Both,185,135000,158000
287633,2013,Andrea Corsini,Italy,Italy,24/02/1996,Attack,,0,45000,113000
126114,2013,Lukas Spendlhofer,Austria,Austria,02/06/1993,Defender,Right,187,270000,1350000
290416,2013,Stefano Dalla Riva,Italy,Italy,01/04/1995,Defender,Left,0,,45000
5938,2013,Walter Samuel,Argentina,Argentina,23/03/1978,Defender,Left,183,,22500000
4314,2013,Cristian Chivu,Romania,Romania,26/10/1980,Defender,Left,184,,21600000
176182,2013,Luca Maniero,Italy,Italy,12/06/1995,Goalkeeper,Right,187,360000,540000
213068,2013,Baris Aysu,Turkey,Turkey,10/05/1992,Defender,,0,,90000
43084,2013,Gaetano Berardi,Switzerland,Switzerland,21/08/1988,Defender,Right,179,270000,1260000
290876,2013,Simone Solinas,Italy,Italy,03/03/1996,Attack,Left,0,9000,68000
213179,2013,Alessandro Masia,Italy,Italy,28/09/1995,Attack,Left,175,9000,90000
197272,2013,Andrea Demontis,Italy,Italy,10/01/1995,Midfield,Right,175,68000,180000
39829,2013,Alessandro Bastrini,Italy,Italy,03/04/1987,Defender,Left,186,,540000
167896,2013,Gianluca Sampietro,Italy,Italy,15/03/1993,Midfield,Right,175,45000,315000
199583,2013,Giovanni Zaro,Italy,Italy,12/05/1994,Defender,Right,193,315000,315000
1161,2013,Javier Zanetti,Argentina,Argentina,10/08/1973,Defender,Right,178,,9900000
52999,2013,Renan,Brazil,Brazil,19/06/1986,Midfield,Left,186,,2700000
86640,2013,Vedran Celjak,Jugoslawien (SFR),Croatia,13/08/1991,Defender,Right,188,203000,270000
213028,2013,Ceyhun Yazar,Turkey,Turkey,16/05/1992,Defender,Right,0,,180000
167877,2013,Edoardo Blondett,Italy,Italy,07/01/1992,Defender,Right,185,180000,203000
228949,2013,Tufan Kelleci,Turkey,Turkey,24/10/1993,Defender,Right,175,45000,135000
85896,2013,Insa Sylla,Senegal,Senegal,25/09/1993,Midfield,Right,182,,180000
248301,2013,Simone Dejori,Italy,Italy,14/05/1995,Defender,Left,186,,68000
43333,2013,Zsolt Laczko,Hungary,Hungary,18/12/1986,Defender,Left,183,,540000
254701,2013,Muhammet Kalkan,Turkey,Turkey,18/08/1994,Attack,,0,,135000
162955,2013,Luca Piana,Italy,Italy,06/04/1994,Defender,Right,185,203000,225000
49292,2013,Martin Mutumba,Sweden,Uganda,15/06/1985,Midfield,Right,176,,900000
56372,2013,Hursut Meric,Netherlands,Turkey,31/07/1983,Midfield,Left,173,,2520000
165717,2013,Sahinali Terzi,Turkey,Turkey,03/10/1990,Midfield,Right,179,90000,450000
140026,2013,David Depetris,Argentina,Slovakia,11/11/1988,Attack,Right,185,135000,630000
208584,2013,Nevzat Bilen,Turkey,Turkey,19/07/1993,Attack,Left,182,,180000
85686,2013,Cumhur Yilmazturk,Turkey,Turkey,05/01/1990,Midfield,Right,175,90000,180000
83469,2013,Cenk Guvenc,Germany,Turkey,29/12/1991,Defender,Right,190,,540000
238214,2013,Yunus Emre Kirdal,Turkey,Turkey,23/10/1993,Goalkeeper,Right,186,45000,68000
59151,2013,Mesut Yilmaz,Turkey,Turkey,23/02/1989,Defender,Right,182,,270000
301571,2013,Yuksel Kazdal,Turkey,Turkey,02/08/1994,Midfield,Right,179,,45000
125710,2013,Emiliano Tortolano,Italy,Italy,22/05/1990,Attack,Right,170,23000,225000
183845,2013,Maks Barisic,Slovenia,Slovenia,06/03/1995,Attack,Right,187,450000,450000
3132,2013,Florin Cernat,Romania,Romania,10/03/1980,Attack,Left,168,,2520000
183029,2013,Fabio Aveni,Italy,Italy,05/09/1994,Attack,Right,178,9000,248000
29819,2013,Mariusz Pawelek,Poland,Poland,17/03/1981,Goalkeeper,Right,185,,1530000
5667,2013,Sebastien Puygrenier,France,France,28/01/1982,Defender,Right,187,,6750000
199761,2013,Agostino Gallo,Italy,Italy,05/03/1995,Midfield,Right,185,,135000
105625,2013,Fabio Sciacca,Italy,Italy,16/05/1989,Midfield,Right,184,,540000
37731,2013,Federico Moretti,Italy,Italy,28/10/1988,Midfield,Right,187,,810000
124909,2013,Davide Gavazzi,Italy,Italy,07/05/1986,Midfield,Both,185,135000,1170000
5890,2013,Sergio Almiron,Argentina,Argentina,07/11/1980,Midfield,Right,180,,9900000
240303,2013,Ousmane Diop,Senegal,Senegal,03/06/1994,Midfield,Right,175,9000,90000
239667,2013,Michele De Matteis,Italy,Italy,21/01/1995,Defender,Right,181,,68000
138110,2013,Gino Peruzzi,Argentina,Argentina,09/06/1992,Defender,Right,176,900000,5400000
8490,2013,Hakan Hacibektasoglu,Turkey,Turkey,23/04/1984,Midfield,Both,181,,360000
55993,2013,Pablo Alvarez,Argentina,Argentina,17/04/1984,Defender,Right,177,,2480000
19946,2013,Pablo Barrientos,Argentina,Argentina,17/01/1985,Attack,Left,176,,6300000
220785,2013,Ludovico Palumbo,Italy,Italy,22/07/1995,Defender,Right,0,,68000
199757,2013,Simone Brugaletta,Italy,Italy,19/01/1994,Defender,Right,178,68000,90000
89027,2013,Fabian Rinaudo,Argentina,Argentina,08/05/1987,Midfield,Right,175,270000,6750000
170712,2013,Nabila Samba,,Senegal,15/09/1992,Defender,Right,0,23000,90000
194908,2013,Erick Cabalceta,Costa Rica,Costa Rica,09/01/1993,Defender,Right,184,135000,180000
308778,2013,Dragan Lovric,Croatia,Croatia,03/01/1996,Defender,Right,191,158000,180000
38584,2013,Ciro Capuano,Italy,Italy,10/07/1981,Defender,Left,186,,1530000
230826,2013,Gennaro Acampora,Italy,Italy,29/03/1994,Midfield,Left,174,360000,810000
168188,2013,Mario Bria,Italy,Italy,30/04/1993,Defender,,183,,68000
239673,2013,Giuseppe Ficara,Italy,Italy,24/08/1995,Goalkeeper,Right,186,,45000
5768,2013,Ruben Olivera,Uruguay,Uruguay,04/05/1983,Midfield,Right,184,,7200000
5818,2013,Massimo Ambrosini,Italy,Italy,29/05/1977,Midfield,Right,182,,9900000
67084,2013,Fabian Monzon,Argentina,Argentina,13/04/1987,Defender,Left,178,180000,5400000
